ndc11,brand_name,strength,route,labeler_name
53746020301,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,Amneal Pharmaceuticals of New York LLC
53746020305,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 5 mg/1",ORAL,Amneal Pharmaceuticals of New York LLC
54123091430,Zubsolv,"BUPRENORPHINE HYDROCHLORIDE 1.4 mg/1, NALOXONE HYDROCHLORIDE .36 mg/1",SUBLINGUAL,"Orexo US, Inc."
55700098430,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 7.5 mg/1",ORAL,"Quality Care Products, LLC"
55700098460,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 7.5 mg/1",ORAL,"Quality Care Products, LLC"
55700098490,OXYCODONE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 7.5 mg/1",ORAL,"Quality Care Products, LLC"
58064040804,buprenorphine transdermal system,BUPRENORPHINE 20 ug/h,TRANSDERMAL,"LTS Therapy Systems, LLC"
58264005201,D-52,"AETHUSA CYNAPIUM 6 [hp_X]/mL, ANAMIRTA COCCULUS SEED 12 [hp_X]/mL, APOMORPHINE HYDROCHLORIDE 12 [hp_X]/mL, COLCHICUM AUTUMNALE BULB 12 [hp_X]/mL, IPECAC 8 [hp_X]/mL, KEROSENE 12 [hp_X]/mL, STRYCHNOS NUX-VOMICA SEED 30 [hp_X]/mL, VERATRUM ALBUM ROOT 30 [hp_X]/mL",SUBLINGUAL,"DNA Labs, Inc."
00228427111,Morphine sulfate,MORPHINE SULFATE 30 mg/1,ORAL,"Actavis Pharma, Inc."
60505708402,FENTANYL,FENTANYL 100 ug/h,TRANSDERMAL,Apotex Corp.
60687056686,Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE 5 mg/5mL,ORAL,American Health Packaging
60687062665,Buprenorphine and Naloxone,"BUPRENORPHINE HYDROCHLORIDE 2 mg/1, NALOXONE HYDROCHLORIDE DIHYDRATE .5 mg/1",SUBLINGUAL,American Health Packaging
60687063765,Buprenorphine and Naloxone,"BUPRENORPHINE HYDROCHLORIDE 8 mg/1, NALOXONE HYDROCHLORIDE DIHYDRATE 2 mg/1",SUBLINGUAL,American Health Packaging
60760089930,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,ST. MARY'S MEDICAL PARK PHARMACY
60760089960,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,ST. MARY'S MEDICAL PARK PHARMACY
60760089990,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,ST. MARY'S MEDICAL PARK PHARMACY
61919048410,ACETAMINOPHEN AND CODEINE,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,Direct_Rx
61919048418,ACETAMINOPHEN AND CODEINE,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,Direct_Rx
61919048430,ACETAMINOPHEN AND CODEINE,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,Direct_Rx
61919048471,ACETAMINOPHEN AND CODEINE,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,Direct_Rx
61919089330,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 200 mg/1,ORAL,DIRECT RX
61919089360,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 200 mg/1,ORAL,DIRECT RX
62135083084,Ipratropium Bromide,IPRATROPIUM BROMIDE .5 mg/2.5mL,RESPIRATORY (INHALATION),"Chartwell RX, LLC"
62175045232,Buprenorphine and Naloxone,"BUPRENORPHINE 2 mg/1, NALOXONE .5 mg/1",SUBLINGUAL,"Lannett Company, Inc."
62185006201,MetDetox,"ALUMINUM 12 [hp_X]/mL, ANTIMONY TRISULFIDE 12 [hp_X]/mL, ARCTIUM LAPPA ROOT 3 [hp_X]/mL, ARSENIC TRIOXIDE 12 [hp_X]/mL, ASCORBIC ACID 6 [hp_X]/mL, BARIUM CARBONATE 12 [hp_X]/mL, BERBERIS VULGARIS ROOT BARK 3 [hp_X]/mL, BERYLLIUM 12 [hp_X]/mL, BISMUTH 12 [hp_X]/mL, BORON 12 [hp_X]/mL, BROMINE 12 Ci/mL, CADMIUM 12 [hp_X]/mL, CERIUM 12 [hp_X]/mL, CESIUM CHLORIDE 12 [hp_X]/mL, CHROMIUM 8 [hp_X]/mL, COBALT 8 [hp_X]/mL, COPPER 8 [hp_X]/mL, CYSTEINE 6 [hp_X]/mL, DYSPROSIUM 12 [hp_X]/mL, ERBIUM 12 [hp_X]/mL, EUROPIUM 12 [hp_X]/mL, FORMALDEHYDE SOLUTION 12 [hp_X]/mL, GADOLINIUM 12 [hp_X]/mL, GARLIC 3 [hp_X]/mL, GERMANIUM SESQUIOXIDE 12 [hp_X]/mL, GLYCYRRHIZA GLABRA 3 [hp_X]/mL, GOLD 12 [hp_X]/mL, HOLMIUM 12 [hp_X]/mL, INDIUM 12 [hp_X]/mL, IODINE 8 [hp_X]/mL, IRIDIUM 8 [hp_X]/mL, IRON 8 [hp_X]/mL, LANTHANUM 14 [hp_C]/mL, LEAD 12 [hp_X]/mL, LITHIUM CARBONATE 8 [hp_X]/mL, LYCOPODIUM CLAVATUM SPORE 12 [hp_X]/mL, MAGNESIUM 8 [hp_X]/mL, MANGANESE 8 [hp_X]/mL, MERCURIUS SOLUBILIS 12 [hp_X]/mL, METHIONINE 8 [hp_X]/mL, MOLYBDENUM 8 [hp_X]/mL, NEODYMIUM OXIDE 12 [hp_X]/mL, NICKEL 12 [hp_X]/mL, NIOBIUM 30 [hp_C]/mL, OSMIUM 12 [hp_X]/mL, PALLADIUM 12 [hp_X]/mL, PHENOL 12 [hp_X]/mL, PHOSPHORUS 8 [hp_X]/mL, PHYTOLACCA AMERICANA ROOT 8 [hp_X]/mL, PLATINUM 12 [hp_X]/mL, POTASSIUM CARBONATE 8 [hp_X]/mL, PRASEODYMIUM 12 [hp_X]/mL, RHODIUM 12 [hp_X]/mL, RUBIDIUM 12 [hp_X]/mL, SAMARIUM 12 [hp_X]/mL, SELENIUM 8 [hp_X]/mL, SILVER 12 [hp_X]/mL, SODIUM CHLORIDE 8 [hp_X]/mL, STILLINGIA SYLVATICA ROOT 3 [hp_X]/mL, STRONTIUM CARBONATE 8 [hp_X]/mL, STRYCHNOS NUX-VOMICA SEED 12 [hp_X]/mL, SULFUR 8 [hp_X]/mL, TANTALUM 30 [hp_C]/mL, TERBIUM 12 [hp_X]/mL, THALLIUM 12 [hp_X]/mL, THYROID 8 [hp_X]/mL, TIN 12 [hp_X]/mL, TRIBASIC CALCIUM PHOSPHATE 8 [hp_X]/mL, TRIFOLIUM PRATENSE FLOWER 3 [hp_X]/mL, URANYL NITRATE HEXAHYDRATE 12 [hp_X]/mL, VANADIUM 8 [hp_X]/mL, YTTERBIUM OXIDE 12 [hp_X]/mL, ZINC 8 [hp_X]/mL",ORAL,Dr. Donna Restivo DC
62756096964,Buprenorphine and Naloxone,"BUPRENORPHINE HYDROCHLORIDE 2 mg/1, NALOXONE HYDROCHLORIDE DIHYDRATE .5 mg/1",SUBLINGUAL,"Sun Pharmaceutical Industries, Inc."
62756096983,Buprenorphine and Naloxone,"BUPRENORPHINE HYDROCHLORIDE 2 mg/1, NALOXONE HYDROCHLORIDE DIHYDRATE .5 mg/1",SUBLINGUAL,"Sun Pharmaceutical Industries, Inc."
62756097064,Buprenorphine and Naloxone,"BUPRENORPHINE HYDROCHLORIDE 8 mg/1, NALOXONE HYDROCHLORIDE DIHYDRATE 2 mg/1",SUBLINGUAL,"Sun Pharmaceutical Industries, Inc."
62756097083,Buprenorphine and Naloxone,"BUPRENORPHINE HYDROCHLORIDE 8 mg/1, NALOXONE HYDROCHLORIDE DIHYDRATE 2 mg/1",SUBLINGUAL,"Sun Pharmaceutical Industries, Inc."
63323080811,Fentanyl Citrate,FENTANYL CITRATE 50 ug/mL,"INTRAMUSCULAR, INTRAVENOUS","Fresenius Kabi USA, LLC"
63629108701,Morphine sulfate,MORPHINE SULFATE 15 mg/1,ORAL,Bryant Ranch Prepack
63629229701,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 7.5 mg/1",ORAL,Bryant Ranch Prepack
63629230001,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 10 mg/1",ORAL,Bryant Ranch Prepack
63629295201,"BUTALBITAL, ASPIRIN, CAFFEINE AND CODEINE PHOSPHATE","ASPIRIN 325 mg/1, BUTALBITAL 50 mg/1, CAFFEINE 40 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,Bryant Ranch Prepack
63629295202,"BUTALBITAL, ASPIRIN, CAFFEINE AND CODEINE PHOSPHATE","ASPIRIN 325 mg/1, BUTALBITAL 50 mg/1, CAFFEINE 40 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,Bryant Ranch Prepack
63629295203,"BUTALBITAL, ASPIRIN, CAFFEINE AND CODEINE PHOSPHATE","ASPIRIN 325 mg/1, BUTALBITAL 50 mg/1, CAFFEINE 40 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,Bryant Ranch Prepack
63629295204,"BUTALBITAL, ASPIRIN, CAFFEINE AND CODEINE PHOSPHATE","ASPIRIN 325 mg/1, BUTALBITAL 50 mg/1, CAFFEINE 40 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,Bryant Ranch Prepack
63629295205,"BUTALBITAL, ASPIRIN, CAFFEINE AND CODEINE PHOSPHATE","ASPIRIN 325 mg/1, BUTALBITAL 50 mg/1, CAFFEINE 40 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,Bryant Ranch Prepack
63629295206,"BUTALBITAL, ASPIRIN, CAFFEINE AND CODEINE PHOSPHATE","ASPIRIN 325 mg/1, BUTALBITAL 50 mg/1, CAFFEINE 40 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,Bryant Ranch Prepack
63629303100,ACETAMINOPHEN AND CODEINE PHOSPHATE,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 60 mg/1",ORAL,Bryant Ranch Prepack
63629303101,ACETAMINOPHEN AND CODEINE PHOSPHATE,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 60 mg/1",ORAL,Bryant Ranch Prepack
63629303102,ACETAMINOPHEN AND CODEINE PHOSPHATE,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 60 mg/1",ORAL,Bryant Ranch Prepack
63629303103,ACETAMINOPHEN AND CODEINE PHOSPHATE,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 60 mg/1",ORAL,Bryant Ranch Prepack
63629303104,ACETAMINOPHEN AND CODEINE PHOSPHATE,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 60 mg/1",ORAL,Bryant Ranch Prepack
63629303105,ACETAMINOPHEN AND CODEINE PHOSPHATE,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 60 mg/1",ORAL,Bryant Ranch Prepack
63629303106,ACETAMINOPHEN AND CODEINE PHOSPHATE,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 60 mg/1",ORAL,Bryant Ranch Prepack
63629303107,ACETAMINOPHEN AND CODEINE PHOSPHATE,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 60 mg/1",ORAL,Bryant Ranch Prepack
63629303108,ACETAMINOPHEN AND CODEINE PHOSPHATE,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 60 mg/1",ORAL,Bryant Ranch Prepack
63629303109,ACETAMINOPHEN AND CODEINE PHOSPHATE,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 60 mg/1",ORAL,Bryant Ranch Prepack
63629428401,Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE 2 mg/1,ORAL,Bryant Ranch Prepack
63629428402,Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE 2 mg/1,ORAL,Bryant Ranch Prepack
63629428403,Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE 2 mg/1,ORAL,Bryant Ranch Prepack
63629428404,Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE 2 mg/1,ORAL,Bryant Ranch Prepack
63629428405,Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE 2 mg/1,ORAL,Bryant Ranch Prepack
63629428406,Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE 2 mg/1,ORAL,Bryant Ranch Prepack
63629428407,Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE 2 mg/1,ORAL,Bryant Ranch Prepack
63629428408,Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE 2 mg/1,ORAL,Bryant Ranch Prepack
63629428409,Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE 2 mg/1,ORAL,Bryant Ranch Prepack
63629542200,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,Bryant Ranch Prepack
63629542201,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,Bryant Ranch Prepack
63629542202,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,Bryant Ranch Prepack
63629542203,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,Bryant Ranch Prepack
63629542204,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,Bryant Ranch Prepack
63629542205,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,Bryant Ranch Prepack
63629542206,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,Bryant Ranch Prepack
63629542207,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,Bryant Ranch Prepack
63629542208,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,Bryant Ranch Prepack
63629542209,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,Bryant Ranch Prepack
63629831901,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 200 mg/1,ORAL,Bryant Ranch Prepack
63629831902,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 200 mg/1,ORAL,Bryant Ranch Prepack
63629831903,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 200 mg/1,ORAL,Bryant Ranch Prepack
63629831904,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 200 mg/1,ORAL,Bryant Ranch Prepack
63629832301,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 100 mg/1,ORAL,Bryant Ranch Prepack
63629832302,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 100 mg/1,ORAL,Bryant Ranch Prepack
63629832303,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 100 mg/1,ORAL,Bryant Ranch Prepack
63629832304,TRAMADOL HYDROCHLORIDE,TRAMADOL HYDROCHLORIDE 100 mg/1,ORAL,Bryant Ranch Prepack
64380026101,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 15 mg/1,ORAL,Strides Pharma Science Limited
64380026102,Oxycodone Hydrochloride,OXYCODONE HYDROCHLORIDE 15 mg/1,ORAL,Strides Pharma Science Limited
64380044101,hydrocodone bitartrate and acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 7.5 mg/1",ORAL,Strides Pharma Science Limited
64850060401,Methadone Hydrochloride,METHADONE HYDROCHLORIDE 10 mg/1,ORAL,"Elite Laboratories, Inc."
64950020503,Hycodan,"HOMATROPINE METHYLBROMIDE 1.5 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,Genus Lifesciences Inc.
64950020510,Hycodan,"HOMATROPINE METHYLBROMIDE 1.5 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,Genus Lifesciences Inc.
64950034245,Hycodan,"HOMATROPINE METHYLBROMIDE 1.5 mg/5mL, HYDROCODONE BITARTRATE 5 mg/5mL",ORAL,Genus Lifesciences Inc.
64950034247,Hycodan,"HOMATROPINE METHYLBROMIDE 1.5 mg/5mL, HYDROCODONE BITARTRATE 5 mg/5mL",ORAL,Genus Lifesciences Inc.
65162020703,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 7.5 mg/1",ORAL,Amneal Pharmaceuticals LLC
65162020710,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 7.5 mg/1",ORAL,Amneal Pharmaceuticals LLC
65162020750,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 7.5 mg/1",ORAL,Amneal Pharmaceuticals LLC
66689089840,Methadone Hydrochloride,METHADONE HYDROCHLORIDE 40 mg/1,ORAL,"VistaPharm, LLC"
66794016202,MITIGO,MORPHINE SULFATE 500 mg/20mL,"EPIDURAL, INTRATHECAL","Piramal Critical Care, Inc."
67296102101,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,"RedPharm Drug, Inc."
67296102102,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,"RedPharm Drug, Inc."
67296102103,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,"RedPharm Drug, Inc."
67296102104,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,"RedPharm Drug, Inc."
67296102105,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,"RedPharm Drug, Inc."
67296102106,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,"RedPharm Drug, Inc."
67296102107,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,"RedPharm Drug, Inc."
67296150603,Buprenorphine,BUPRENORPHINE HYDROCHLORIDE 2 mg/1,SUBLINGUAL,"RedPharm Drug, Inc."
67296177201,Acetaminophen and Codeine,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,"RedPharm Drug, Inc."
67296177205,Acetaminophen and Codeine,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,"RedPharm Drug, Inc."
67296177206,Acetaminophen and Codeine,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,"RedPharm Drug, Inc."
67296179101,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,"RedPharm Drug, Inc."
67296179102,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,"RedPharm Drug, Inc."
67296179103,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,"RedPharm Drug, Inc."
67296179105,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,"RedPharm Drug, Inc."
67296179106,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,"RedPharm Drug, Inc."
67296179107,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,"RedPharm Drug, Inc."
67296179108,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,"RedPharm Drug, Inc."
67296179109,Hydrocodone Bitartrate and Acetaminophen,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,"RedPharm Drug, Inc."
67296216401,Buprenorphine and Naloxone,"BUPRENORPHINE HYDROCHLORIDE 8 mg/1, NALOXONE HYDROCHLORIDE DIHYDRATE 2 mg/1",SUBLINGUAL,Redpharm Drug
67296216406,Buprenorphine and Naloxone,"BUPRENORPHINE HYDROCHLORIDE 8 mg/1, NALOXONE HYDROCHLORIDE DIHYDRATE 2 mg/1",SUBLINGUAL,Redpharm Drug
67877067001,MORPHINE SULFATE,MORPHINE SULFATE 15 mg/1,ORAL,"Ascend Laboratories, LLC"
68071304402,Tramadol Hydrochloride and Acetaminophen,"ACETAMINOPHEN 325 mg/1, TRAMADOL HYDROCHLORIDE 37.5 mg/1",ORAL,"NuCare Pharmaceuticals, Inc."
68071304403,Tramadol Hydrochloride and Acetaminophen,"ACETAMINOPHEN 325 mg/1, TRAMADOL HYDROCHLORIDE 37.5 mg/1",ORAL,"NuCare Pharmaceuticals, Inc."
68071304406,Tramadol Hydrochloride and Acetaminophen,"ACETAMINOPHEN 325 mg/1, TRAMADOL HYDROCHLORIDE 37.5 mg/1",ORAL,"NuCare Pharmaceuticals, Inc."
68071360004,OXYCODONE HYDROCHLORIDE,OXYCODONE HYDROCHLORIDE 5 mg/1,ORAL,"NuCare Pharmaceuticals,Inc."
68071379806,Acetaminophen and Codeine Phosphate,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,"NuCare Pharmaceuticals, Inc."
68071467302,Acetaminophen and Codeine Phosphate,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,"NuCare Pharmaceuticals,Inc."
68071467303,Acetaminophen and Codeine Phosphate,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,"NuCare Pharmaceuticals,Inc."
68071467304,Acetaminophen and Codeine Phosphate,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,"NuCare Pharmaceuticals,Inc."
68071467305,Acetaminophen and Codeine Phosphate,"ACETAMINOPHEN 300 mg/1, CODEINE PHOSPHATE 30 mg/1",ORAL,"NuCare Pharmaceuticals,Inc."
68094033158,Methadone Hydrochloride,METHADONE HYDROCHLORIDE 5 mg/5mL,ORAL,"Precision Dose, Inc."
00054004544,Ipratropium Bromide,IPRATROPIUM BROMIDE 21 ug/1,NASAL,Hikma Pharmaceuticals USA Inc.
69238120302,Buprenorphine,BUPRENORPHINE 10 ug/h,TRANSDERMAL,Amneal Pharmaceuticals NY LLC
69238201702,Ipratropium Bromide,IPRATROPIUM BROMIDE 42 ug/1,NASAL,Amneal Pharmaceuticals NY LLC
00054038663,Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE 1 mg/mL,ORAL,Hikma Pharmaceuticals USA Inc.
70010066901,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 7.5 mg/1",ORAL,Granules Pharmaceuticals Inc.
70010066905,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 7.5 mg/1",ORAL,Granules Pharmaceuticals Inc.
70010067001,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,Granules Pharmaceuticals Inc.
70010067005,Oxycodone and Acetaminophen,"ACETAMINOPHEN 325 mg/1, OXYCODONE HYDROCHLORIDE 10 mg/1",ORAL,Granules Pharmaceuticals Inc.
00378967130,Ipratropium Bromide and Albuterol Sulfate,"ALBUTEROL SULFATE 2.5 mg/3mL, IPRATROPIUM BROMIDE .5 mg/3mL",RESPIRATORY (INHALATION),Mylan Pharmaceuticals Inc.
00378967160,Ipratropium Bromide and Albuterol Sulfate,"ALBUTEROL SULFATE 2.5 mg/3mL, IPRATROPIUM BROMIDE .5 mg/3mL",RESPIRATORY (INHALATION),Mylan Pharmaceuticals Inc.
00378967193,Ipratropium Bromide and Albuterol Sulfate,"ALBUTEROL SULFATE 2.5 mg/3mL, IPRATROPIUM BROMIDE .5 mg/3mL",RESPIRATORY (INHALATION),Mylan Pharmaceuticals Inc.
70518424800,tramadol hydrochloride,TRAMADOL HYDROCHLORIDE 50 mg/1,ORAL,REMEDYREPACK INC.
00406012301,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,SpecGx LLC
00406012305,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,SpecGx LLC
00406012310,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,SpecGx LLC
00406012312,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,SpecGx LLC
00406012320,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,SpecGx LLC
00406012323,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,SpecGx LLC
00406012330,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,SpecGx LLC
00406012360,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,SpecGx LLC
00406012362,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,SpecGx LLC
00406012390,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,"ACETAMINOPHEN 325 mg/1, HYDROCODONE BITARTRATE 5 mg/1",ORAL,SpecGx LLC
00406054034,METHADOSE DISPERSIBLE,METHADONE HYDROCHLORIDE 40 mg/1,ORAL,SpecGx LLC
00406324301,Hydromorphone Hydrochloride,HYDROMORPHONE HYDROCHLORIDE 2 mg/1,ORAL,SpecGx LLC
00406577101,METHADONE HYDROCHLORIDE,METHADONE HYDROCHLORIDE 10 mg/1,ORAL,SpecGx LLC
