drug1,drug2,drug3,n_total,n_ae,n_no_ae,ae_prop,p_value,p_adj,significant,drug1_name,drug2_name,drug3_name
C08D,N02A,R03B,1207,27,1180,0.02236951118475559,0.49576269281018737,0.7734248370165997,False,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS,OPIOIDS,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
A10A,N02B,R01A,1520,34,1486,0.02236842105263158,0.4304256683810833,0.7174469499112112,False,INSULINS AND ANALOGUES,OTHER ANALGESICS AND ANTIPYRETICS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE
A02B,C10A,G04C,3353,75,3278,0.022368028631076647,0.2119874026873857,0.4631855900351663,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),"LIPID MODIFYING AGENTS, PLAIN",DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY
N02B,N06A,R01A,6706,150,6556,0.022368028631076647,0.06977706081328773,0.21502236852876816,False,OTHER ANALGESICS AND ANTIPYRETICS,ANTIDEPRESSANTS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE
C07A,N05C,N07B,313,7,306,0.022364217252396165,0.8464282162288966,1.0,False,BETA BLOCKING AGENTS,HYPNOTICS AND SEDATIVES,DRUGS USED IN ADDICTIVE DISORDERS
A02B,C03C,D04A,313,7,306,0.022364217252396165,0.8464282162288966,1.0,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),HIGH-CEILING DIURETICS,"ANTIPRURITICS, INCL. ANTIHISTAMINES, ANESTHETICS, ETC."
H02A,H03A,R03D,626,14,612,0.022364217252396165,0.6749199177526737,0.9152466614463265,False,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",THYROID PREPARATIONS,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES
C03A,M01A,N05C,805,18,787,0.02236024844720497,0.6089898901779583,0.8663369433225333,False,"LOW-CEILING DIURETICS, THIAZIDES","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",HYPNOTICS AND SEDATIVES
B03B,C09A,M03B,492,11,481,0.022357723577235773,0.7371563826829797,0.9539146170145806,False,VITAMIN B12 AND FOLIC ACID,"ACE INHIBITORS, PLAIN","MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS"
C09B,N05C,N06A,671,15,656,0.022354694485842028,0.6581027667139123,0.9026389201065274,False,"ACE INHIBITORS, COMBINATIONS",HYPNOTICS AND SEDATIVES,ANTIDEPRESSANTS
L01B,M03B,N02B,671,15,656,0.022354694485842028,0.6581027667139123,0.9026389201065274,False,ANTIMETABOLITES,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",OTHER ANALGESICS AND ANTIPYRETICS
A10A,B05X,N02A,2729,61,2668,0.022352510076951264,0.26842932364438665,0.5391994527651035,False,INSULINS AND ANALOGUES,I.V. SOLUTION ADDITIVES,OPIOIDS
C07A,C09A,M03B,3982,89,3893,0.022350577599196383,0.17272680197099277,0.40662656759344085,False,BETA BLOCKING AGENTS,"ACE INHIBITORS, PLAIN","MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS"
C09A,N02A,N06A,21300,476,20824,0.022347417840375586,0.0009876755517949252,0.007604131501150048,True,"ACE INHIBITORS, PLAIN",OPIOIDS,ANTIDEPRESSANTS
C03A,C09A,D07A,537,12,525,0.0223463687150838,0.7165364307056434,0.94144563722565,False,"LOW-CEILING DIURETICS, THIAZIDES","ACE INHIBITORS, PLAIN","CORTICOSTEROIDS, PLAIN"
A10A,D07X,N02A,358,8,350,0.0223463687150838,0.8162826608446405,0.9957783875558152,False,INSULINS AND ANALOGUES,"CORTICOSTEROIDS, OTHER COMBINATIONS",OPIOIDS
A10A,G04C,R03A,716,16,700,0.0223463687150838,0.642185856281372,0.8929025831374132,False,INSULINS AND ANALOGUES,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,"ADRENERGICS, INHALANTS"
A01A,C07A,N06A,358,8,350,0.0223463687150838,0.8162826608446405,0.9957783875558152,False,STOMATOLOGICAL PREPARATIONS,BETA BLOCKING AGENTS,ANTIDEPRESSANTS
C03E,C10A,N05B,358,8,350,0.0223463687150838,0.8162826608446405,0.9957783875558152,False,DIURETICS AND POTASSIUM-SPARING AGENTS IN COMBINATION,"LIPID MODIFYING AGENTS, PLAIN",ANXIOLYTICS
A02B,C09C,J01D,358,8,350,0.0223463687150838,0.8162826608446405,0.9957783875558152,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),"ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), PLAIN",OTHER BETA-LACTAM ANTIBACTERIALS
A10A,C03B,N02A,895,20,875,0.0223463687150838,0.5823456428180355,0.8447001274880088,False,INSULINS AND ANALOGUES,"LOW-CEILING DIURETICS, EXCL. THIAZIDES",OPIOIDS
C10A,M03B,S01E,537,12,525,0.0223463687150838,0.7165364307056434,0.94144563722565,False,"LIPID MODIFYING AGENTS, PLAIN","MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",ANTIGLAUCOMA PREPARATIONS AND MIOTICS
A03F,A10B,N06A,358,8,350,0.0223463687150838,0.8162826608446405,0.9957783875558152,False,PROPULSIVES,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",ANTIDEPRESSANTS
C08D,N05B,R01A,358,8,350,0.0223463687150838,0.8162826608446405,0.9957783875558152,False,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS,ANXIOLYTICS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE
N05B,R01A,R03A,4520,101,4419,0.022345132743362833,0.1448883279835845,0.35924575250124285,False,ANXIOLYTICS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,"ADRENERGICS, INHALANTS"
B05X,C10A,D07A,582,13,569,0.022336769759450172,0.6973023420658035,0.9297381518643734,False,I.V. SOLUTION ADDITIVES,"LIPID MODIFYING AGENTS, PLAIN","CORTICOSTEROIDS, PLAIN"
C10A,J01M,R03B,1388,31,1357,0.0223342939481268,0.46194726940478126,0.7441157291901889,False,"LIPID MODIFYING AGENTS, PLAIN",QUINOLONE ANTIBACTERIALS,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
A06A,M03B,N01B,403,9,394,0.022332506203473945,0.7892662696282864,0.982329875254751,False,DRUGS FOR CONSTIPATION,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS","ANESTHETICS, LOCAL"
C03A,C07A,M03B,1836,41,1795,0.022331154684095862,0.3827929864508671,0.6707026844867116,False,"LOW-CEILING DIURETICS, THIAZIDES",BETA BLOCKING AGENTS,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS"
A06A,N06A,R01A,1433,32,1401,0.022330774598743892,0.45346981764836447,0.7375801961473742,False,DRUGS FOR CONSTIPATION,ANTIDEPRESSANTS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE
D07A,M03B,R03A,1523,34,1489,0.02232435981615233,0.4372150639656137,0.724722506783024,False,"CORTICOSTEROIDS, PLAIN","MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS","ADRENERGICS, INHALANTS"
C07A,D06B,R03A,224,5,219,0.022321428571428572,0.9282450837269853,1.0,False,BETA BLOCKING AGENTS,CHEMOTHERAPEUTICS FOR TOPICAL USE,"ADRENERGICS, INHALANTS"
C03A,H02A,J01M,224,5,219,0.022321428571428572,0.9282450837269853,1.0,False,"LOW-CEILING DIURETICS, THIAZIDES","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",QUINOLONE ANTIBACTERIALS
A10B,R03B,S01B,224,5,219,0.022321428571428572,0.9282450837269853,1.0,False,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS","OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",ANTIINFLAMMATORY AGENTS
A11C,B03A,M01A,448,10,438,0.022321428571428572,0.7647199795958323,0.9687915953846771,False,"VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO",IRON PREPARATIONS,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS"
C08C,G04B,N05B,448,10,438,0.022321428571428572,0.7647199795958323,0.9687915953846771,False,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,UROLOGICALS,ANXIOLYTICS
C08D,N02A,P01B,224,5,219,0.022321428571428572,0.9282450837269853,1.0,False,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS,OPIOIDS,ANTIMALARIALS
A01A,A04A,M01A,224,5,219,0.022321428571428572,0.9282450837269853,1.0,False,STOMATOLOGICAL PREPARATIONS,ANTIEMETICS AND ANTINAUSEANTS,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS"
M05B,N02B,N05B,448,10,438,0.022321428571428572,0.7647199795958323,0.9687915953846771,False,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,OTHER ANALGESICS AND ANTIPYRETICS,ANXIOLYTICS
C03B,C09C,M01A,224,5,219,0.022321428571428572,0.9282450837269853,1.0,False,"LOW-CEILING DIURETICS, EXCL. THIAZIDES","ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), PLAIN","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS"
C03A,C07A,R03D,672,15,657,0.022321428571428572,0.6622589185749808,0.9056313729115405,False,"LOW-CEILING DIURETICS, THIAZIDES",BETA BLOCKING AGENTS,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES
C02A,N02B,N05C,448,10,438,0.022321428571428572,0.7647199795958323,0.9687915953846771,False,"ANTIADRENERGIC AGENTS, CENTRALLY ACTING",OTHER ANALGESICS AND ANTIPYRETICS,HYPNOTICS AND SEDATIVES
C10A,J01E,R03D,224,5,219,0.022321428571428572,0.9282450837269853,1.0,False,"LIPID MODIFYING AGENTS, PLAIN",SULFONAMIDES AND TRIMETHOPRIM,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES
B01A,J01E,N05B,224,5,219,0.022321428571428572,0.9282450837269853,1.0,False,ANTITHROMBOTIC AGENTS,SULFONAMIDES AND TRIMETHOPRIM,ANXIOLYTICS
C01D,C07A,C09D,224,5,219,0.022321428571428572,0.9282450837269853,1.0,False,VASODILATORS USED IN CARDIAC DISEASES,BETA BLOCKING AGENTS,"ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), COMBINATIONS"
J01D,J01E,M03B,224,5,219,0.022321428571428572,0.9282450837269853,1.0,False,OTHER BETA-LACTAM ANTIBACTERIALS,SULFONAMIDES AND TRIMETHOPRIM,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS"
C03A,C09B,M01A,224,5,219,0.022321428571428572,0.9282450837269853,1.0,False,"LOW-CEILING DIURETICS, THIAZIDES","ACE INHIBITORS, COMBINATIONS","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS"
A10B,L04A,M01A,224,5,219,0.022321428571428572,0.9282450837269853,1.0,False,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",IMMUNOSUPPRESSANTS,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS"
D07A,N06A,P01B,224,5,219,0.022321428571428572,0.9282450837269853,1.0,False,"CORTICOSTEROIDS, PLAIN",ANTIDEPRESSANTS,ANTIMALARIALS
M05B,N06A,R03B,717,16,701,0.022315202231520222,0.6461732606987904,0.8948963364742365,False,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,ANTIDEPRESSANTS,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
A02B,C03E,N02A,1927,43,1884,0.022314478463933574,0.3718792708573393,0.659976863558135,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),DIURETICS AND POTASSIUM-SPARING AGENTS IN COMBINATION,OPIOIDS
B05X,C01D,C09A,493,11,482,0.02231237322515213,0.7421803928963382,0.9566142516178373,False,I.V. SOLUTION ADDITIVES,VASODILATORS USED IN CARDIAC DISEASES,"ACE INHIBITORS, PLAIN"
A07D,N02A,N03A,493,11,482,0.02231237322515213,0.7421803928963382,0.9566142516178373,False,ANTIPROPULSIVES,OPIOIDS,ANTIEPILEPTICS
D06A,J01F,N02A,493,11,482,0.02231237322515213,0.7421803928963382,0.9566142516178373,False,ANTIBIOTICS FOR TOPICAL USE,"MACROLIDES, LINCOSAMIDES AND STREPTOGRAMINS",OPIOIDS
A02B,G04B,M03B,1748,39,1709,0.02231121281464531,0.4001822757882375,0.6888687180979879,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),UROLOGICALS,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS"
N02A,N03A,R01A,4841,108,4733,0.022309440198306135,0.13501768399906233,0.3414025485393305,False,OPIOIDS,ANTIEPILEPTICS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE
A06A,D08A,R03A,269,6,263,0.022304832713754646,0.8876548356801622,1.0,False,DRUGS FOR CONSTIPATION,ANTISEPTICS AND DISINFECTANTS,"ADRENERGICS, INHALANTS"
G04B,J01C,N06A,269,6,263,0.022304832713754646,0.8876548356801622,1.0,False,UROLOGICALS,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",ANTIDEPRESSANTS
A10B,H03A,J01C,269,6,263,0.022304832713754646,0.8876548356801622,1.0,False,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",THYROID PREPARATIONS,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS"
A10B,N06A,N06B,538,12,526,0.022304832713754646,0.721308788033096,0.9439866507748639,False,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",ANTIDEPRESSANTS,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS"
A10B,R03A,S01G,269,6,263,0.022304832713754646,0.8876548356801622,1.0,False,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS","ADRENERGICS, INHALANTS",DECONGESTANTS AND ANTIALLERGICS
B05X,D01A,M03B,269,6,263,0.022304832713754646,0.8876548356801622,1.0,False,I.V. SOLUTION ADDITIVES,ANTIFUNGALS FOR TOPICAL USE,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS"
G03C,N02A,S01E,269,6,263,0.022304832713754646,0.8876548356801622,1.0,False,ESTROGENS,OPIOIDS,ANTIGLAUCOMA PREPARATIONS AND MIOTICS
C03C,J01M,R06A,269,6,263,0.022304832713754646,0.8876548356801622,1.0,False,HIGH-CEILING DIURETICS,QUINOLONE ANTIBACTERIALS,ANTIHISTAMINES FOR SYSTEMIC USE
A10A,C09A,R05D,269,6,263,0.022304832713754646,0.8876548356801622,1.0,False,INSULINS AND ANALOGUES,"ACE INHIBITORS, PLAIN","COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS"
C07A,G03B,N02B,269,6,263,0.022304832713754646,0.8876548356801622,1.0,False,BETA BLOCKING AGENTS,ANDROGENS,OTHER ANALGESICS AND ANTIPYRETICS
C09A,H02A,N07B,269,6,263,0.022304832713754646,0.8876548356801622,1.0,False,"ACE INHIBITORS, PLAIN","CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",DRUGS USED IN ADDICTIVE DISORDERS
H03A,N02A,N02B,12016,268,11748,0.02230359520639148,0.015951418644942504,0.07095769603770394,False,THYROID PREPARATIONS,OPIOIDS,OTHER ANALGESICS AND ANTIPYRETICS
A02B,J01C,R01A,1121,25,1096,0.02230151650312221,0.527321236266807,0.7999850840408171,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),"BETA-LACTAM ANTIBACTERIALS, PENICILLINS",DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE
C08C,C09A,R03A,4215,94,4121,0.022301304863582443,0.16667346522405635,0.3955811485080303,False,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,"ACE INHIBITORS, PLAIN","ADRENERGICS, INHALANTS"
A10A,C10A,R01A,1973,44,1929,0.022301064368981247,0.36748386216452045,0.6552560376096354,False,INSULINS AND ANALOGUES,"LIPID MODIFYING AGENTS, PLAIN",DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE
G03C,N02B,N03A,852,19,833,0.022300469483568074,0.6024851026219079,0.8609728197785008,False,ESTROGENS,OTHER ANALGESICS AND ANTIPYRETICS,ANTIEPILEPTICS
N02A,N02C,R03A,2287,51,2236,0.02229995627459554,0.32600836437954944,0.607952240226277,False,OPIOIDS,ANTIMIGRAINE PREPARATIONS,"ADRENERGICS, INHALANTS"
G04B,M05B,N02A,583,13,570,0.022298456260720412,0.7018496741044203,0.9324456029325493,False,UROLOGICALS,DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,OPIOIDS
C07A,R03A,R03D,3454,77,3377,0.022292993630573247,0.21624582965020975,0.4691044755806372,False,BETA BLOCKING AGENTS,"ADRENERGICS, INHALANTS",OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES
C01D,C03A,N02B,314,7,307,0.022292993630573247,0.8528691628439677,1.0,False,VASODILATORS USED IN CARDIAC DISEASES,"LOW-CEILING DIURETICS, THIAZIDES",OTHER ANALGESICS AND ANTIPYRETICS
A11C,J05A,M03B,314,7,307,0.022292993630573247,0.8528691628439677,1.0,False,"VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO",DIRECT ACTING ANTIVIRALS,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS"
C07A,N02A,R06A,8568,191,8377,0.022292250233426705,0.04424894963291815,0.1528631650274922,False,BETA BLOCKING AGENTS,OPIOIDS,ANTIHISTAMINES FOR SYSTEMIC USE
A02B,L02B,N02A,1032,23,1009,0.022286821705426358,0.5524964653148638,0.8191202667519656,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),HORMONE ANTAGONISTS AND RELATED AGENTS,OPIOIDS
B01A,R01A,R06A,1077,24,1053,0.022284122562674095,0.5411699116312743,0.809789625778909,False,ANTITHROMBOTIC AGENTS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,ANTIHISTAMINES FOR SYSTEMIC USE
A10A,R03A,R06A,1795,40,1755,0.022284122562674095,0.39726991853534666,0.6855259436203132,False,INSULINS AND ANALOGUES,"ADRENERGICS, INHALANTS",ANTIHISTAMINES FOR SYSTEMIC USE
C07A,G03C,N02B,718,16,702,0.022284122562674095,0.6501651213165003,0.8976090717224283,False,BETA BLOCKING AGENTS,ESTROGENS,OTHER ANALGESICS AND ANTIPYRETICS
C08D,H02A,R03A,1077,24,1053,0.022284122562674095,0.5411699116312743,0.809789625778909,False,SELECTIVE CALCIUM CHANNEL BLOCKERS WITH DIRECT CARDIAC EFFECTS,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","ADRENERGICS, INHALANTS"
C01D,C10A,N02A,5924,132,5792,0.02228224172856178,0.09898729039051714,0.27551156812900984,False,VASODILATORS USED IN CARDIAC DISEASES,"LIPID MODIFYING AGENTS, PLAIN",OPIOIDS
A02B,D06A,R03A,763,17,746,0.022280471821756225,0.6347400015302411,0.8871001870084602,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),ANTIBIOTICS FOR TOPICAL USE,"ADRENERGICS, INHALANTS"
B05X,C01D,C03C,1167,26,1141,0.022279348757497857,0.5196944103049118,0.7929795438428838,False,I.V. SOLUTION ADDITIVES,VASODILATORS USED IN CARDIAC DISEASES,HIGH-CEILING DIURETICS
G04B,R01A,R03A,1212,27,1185,0.022277227722772276,0.5094946685258028,0.7851375083914204,False,UROLOGICALS,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,"ADRENERGICS, INHALANTS"
M01A,N01B,N02B,1661,37,1624,0.022275737507525588,0.42077821155677186,0.708521790402923,False,"ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS","ANESTHETICS, LOCAL",OTHER ANALGESICS AND ANTIPYRETICS
H02A,M01A,M03B,4804,107,4697,0.022273105745212324,0.14154305604684767,0.35367738996099285,False,"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS","MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS"
C03C,M02A,N02B,449,10,439,0.022271714922048998,0.7700270893738056,0.9725335262710884,False,HIGH-CEILING DIURETICS,TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,OTHER ANALGESICS AND ANTIPYRETICS
M03B,N04B,N05C,449,10,439,0.022271714922048998,0.7700270893738056,0.9725335262710884,False,"MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",DOPAMINERGIC AGENTS,HYPNOTICS AND SEDATIVES
A02B,M02A,N03A,449,10,439,0.022271714922048998,0.7700270893738056,0.9725335262710884,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN,ANTIEPILEPTICS
C03A,C08C,C09C,1392,31,1361,0.022270114942528736,0.4718019215604088,0.7531048378572948,False,"LOW-CEILING DIURETICS, THIAZIDES",SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,"ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), PLAIN"
A10B,R01A,R03A,3503,78,3425,0.02226662860405367,0.21688758541285294,0.4696748816700481,False,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE,"ADRENERGICS, INHALANTS"
A06A,C10A,N03A,1033,23,1010,0.022265246853823813,0.5556110925586073,0.8220701161420098,False,DRUGS FOR CONSTIPATION,"LIPID MODIFYING AGENTS, PLAIN",ANTIEPILEPTICS
A02B,A10A,R03D,1033,23,1010,0.022265246853823813,0.5556110925586073,0.8220701161420098,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),INSULINS AND ANALOGUES,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES
C09A,M03B,N02A,13789,307,13482,0.022264123576764088,0.010614018297492554,0.051403049544337436,False,"ACE INHIBITORS, PLAIN","MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",OPIOIDS
C10A,N02A,R03D,6378,142,6236,0.022264032612104107,0.08815804703945627,0.25345887028356495,False,"LIPID MODIFYING AGENTS, PLAIN",OPIOIDS,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES
C07A,R03B,R05D,539,12,527,0.022263450834879406,0.7260829032369849,0.9467982896365573,False,BETA BLOCKING AGENTS,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS","COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS"
D07A,N05C,R01A,539,12,527,0.022263450834879406,0.7260829032369849,0.9467982896365573,False,"CORTICOSTEROIDS, PLAIN",HYPNOTICS AND SEDATIVES,DECONGESTANTS AND OTHER NASAL PREPARATIONS FOR TOPICAL USE
C07A,H03A,N02A,8714,194,8520,0.02226302501721368,0.04446425636568963,0.15337657901896234,False,BETA BLOCKING AGENTS,THYROID PREPARATIONS,OPIOIDS
A10B,B05X,C03C,2785,62,2723,0.022262118491921005,0.2780661628164772,0.551145112180676,False,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",I.V. SOLUTION ADDITIVES,HIGH-CEILING DIURETICS
G04C,N02B,R03B,1123,25,1098,0.02226179875333927,0.533173948108175,0.8040835636031388,False,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,OTHER ANALGESICS AND ANTIPYRETICS,"OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS"
C03C,C09C,C10A,2516,56,2460,0.022257551669316374,0.3067311504512805,0.5860301605087934,False,HIGH-CEILING DIURETICS,"ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), PLAIN","LIPID MODIFYING AGENTS, PLAIN"
A10B,C09A,R03D,1303,29,1274,0.022256331542594012,0.4926763839131094,0.7709937917505992,False,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS","ACE INHIBITORS, PLAIN",OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES
B01A,D08A,N02A,674,15,659,0.02225519287833828,0.6705832497349422,0.9114874112233273,False,ANTITHROMBOTIC AGENTS,ANTISEPTICS AND DISINFECTANTS,OPIOIDS
B01A,C07A,C09A,5482,122,5360,0.02225465158701204,0.11687614749589303,0.3099536125307177,False,ANTITHROMBOTIC AGENTS,BETA BLOCKING AGENTS,"ACE INHIBITORS, PLAIN"
D07A,M01A,N05B,1438,32,1406,0.022253129346314324,0.4654843872883573,0.7468258885078125,False,"CORTICOSTEROIDS, PLAIN","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",ANXIOLYTICS
J01C,M01A,N02B,1483,33,1450,0.022252191503708697,0.45694070457111124,0.7394577671828527,False,"BETA-LACTAM ANTIBACTERIALS, PENICILLINS","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",OTHER ANALGESICS AND ANTIPYRETICS
A02B,B03B,N05C,809,18,791,0.022249690976514216,0.6237573309538187,0.8785115364651519,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),VITAMIN B12 AND FOLIC ACID,HYPNOTICS AND SEDATIVES
A10A,N02A,N02B,13664,304,13360,0.02224824355971897,0.01142425615250096,0.05450197049705594,False,INSULINS AND ANALOGUES,OPIOIDS,OTHER ANALGESICS AND ANTIPYRETICS
A02B,J02A,R03A,899,20,879,0.02224694104560623,0.596090114781223,0.8563212728894471,False,DRUGS FOR PEPTIC ULCER AND GASTRO-OESOPHAGEAL REFLUX DISEASE (GORD),ANTIMYCOTICS FOR SYSTEMIC USE,"ADRENERGICS, INHALANTS"
C10A,N06A,P01B,899,20,879,0.02224694104560623,0.596090114781223,0.8563212728894471,False,"LIPID MODIFYING AGENTS, PLAIN",ANTIDEPRESSANTS,ANTIMALARIALS
C09B,M03B,N02A,3776,84,3692,0.022245762711864406,0.2014079247220517,0.44834419545270165,False,"ACE INHIBITORS, COMBINATIONS","MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",OPIOIDS
C03A,M03B,N03A,944,21,923,0.022245762711864406,0.5831314361659685,0.8455505573198224,False,"LOW-CEILING DIURETICS, THIAZIDES","MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",ANTIEPILEPTICS
A10B,G04C,N02A,3282,73,3209,0.022242535039609993,0.23759446684722635,0.49834695089619785,False,"BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,OPIOIDS
